date,product_name,category,brand,quantity_sold,price_per_quantity,total_price
2024-03-05,BrazilNutsAlmonds,Almonds,BrazilNuts,7,62.89,440.23
2024-03-31,LittleHeartsBiscuit,Biscuit,LittleHearts,52,68.06,3539.12
2024-03-16,PatanjaliRice,Rice,Patanjali,80,52.7,4216.0
2024-03-05,MindfulAlmonds,Almonds,Mindful,73,99.24,7244.5199999999995
2024-03-05,TajMahalTea,Tea,TajMahal,21,21.19,444.99
2024-03-05,LifeBuoySanitizer,Sanitizer,LifeBuoy,59,17.49,1031.9099999999999
2024-03-29,DettolSanitizer,Sanitizer,Dettol,5,48.87,244.35
2024-03-27,KhidriDates,Dates,Khidri,34,14.83,504.22
2024-03-15,LagomWalnuts,Walnuts,Lagom,89,62.83,5591.87
2024-03-10,HersheyChocolate,Chocolate,Hershey,72,55.37,3986.64
2024-03-24,LiptonTea,Tea,Lipton,86,94.47,8124.42
2024-03-03,NescafeCoffee,Coffee,Nescafe,45,37.13,1670.8500000000001
2024-03-29,MadhurSugar,Sugar,Madhur,90,19.46,1751.4
2024-03-22,IndiaGateRice,Rice,IndiaGate,71,23.57,1673.47
2024-03-30,IndiaGateRice,Rice,IndiaGate,84,81.94,6882.96
2024-03-01,EverestChickenMasala,ChickenMasala,Everest,74,93.16,6893.84
2024-03-10,ActIIPopcornMix,PopcornMix,ActII,48,77.5,3720.0
2024-03-21,TataSalt,Salt,Tata,13,36.87,479.30999999999995
2024-03-04,FarmelyWalnuts,Walnuts,Farmely,95,25.93,2463.35
2024-03-14,KimiaDates,Dates,Kimia,39,28.84,1124.76
2024-03-23,NescafeCoffee,Coffee,Nescafe,10,19.63,196.29999999999998
2024-03-28,LifeBuoySanitizer,Sanitizer,LifeBuoy,53,44.76,2372.2799999999997
2024-03-14,LifeBuoySanitizer,Sanitizer,LifeBuoy,10,70.21,702.0999999999999
2024-03-12,KimiaDates,Dates,Kimia,17,38.0,646.0
2024-03-29,FarmelyWalnuts,Walnuts,Farmely,74,12.42,919.08
2024-03-08,PopiePopcornMix,PopcornMix,Popie,26,31.3,813.8000000000001
2024-03-15,HoneyBaeSugar,Sugar,HoneyBae,22,75.86,1668.92
2024-03-09,KnorrNoodles,Noodles,Knorr,48,39.91,1915.6799999999998
2024-03-16,OatsBreakfast,Breakfast,Oats,63,38.08,2399.04
2024-03-11,BrazilNutsAlmonds,Almonds,BrazilNuts,18,38.28,689.04
2024-03-16,ChocosBreakfast,Breakfast,Chocos,50,38.68,1934.0
2024-03-06,SakthiVegMasala,VegMasala,Sakthi,47,79.83,3752.0099999999998
2024-03-11,FortuneOil,Oil,Fortune,86,64.13,5515.179999999999
2024-03-24,MindfulAlmonds,Almonds,Mindful,88,60.92,5360.96
2024-03-10,PatanjaliFlour,Flour,Patanjali,81,49.64,4020.84
2024-03-25,HersheyChocolate,Chocolate,Hershey,33,46.43,1532.19
2024-03-10,FelineFeastCatFood,CatFood,FelineFeast,42,14.63,614.46
2024-03-11,DailyCrunchAlmonds,Almonds,DailyCrunch,17,64.68,1099.5600000000002
2024-03-13,AachiVegMasala,VegMasala,Aachi,24,67.13,1611.12
2024-03-15,BambinoPasta,Pasta,Bambino,79,38.0,3002.0
2024-03-23,NutrigrainFlour,Flour,Nutrigrain,80,23.64,1891.2
2024-03-12,FelineFeastCatFood,CatFood,FelineFeast,6,78.35,470.09999999999997
2024-03-09,ContinentalCoffee,Coffee,Continental,55,35.01,1925.55
2024-03-22,KhidriDates,Dates,Khidri,35,72.5,2537.5
2024-03-12,BrazilNutsAlmonds,Almonds,BrazilNuts,31,46.62,1445.22
2024-03-15,RamenNoodles,Noodles,Ramen,38,58.67,2229.46
2024-03-14,KhidriDates,Dates,Khidri,90,19.14,1722.6000000000001
2024-03-18,BasmatiRice,Rice,Basmati,89,97.52,8679.279999999999
2024-03-14,ChocosBreakfast,Breakfast,Chocos,92,56.46,5194.32
2024-03-17,HeinzKetchup,Ketchup,Heinz,61,31.77,1937.97
2024-03-24,LagomWalnuts,Walnuts,Lagom,60,73.83,4429.8
2024-03-05,AashirvadSalt,Salt,Aashirvad,88,22.2,1953.6
2024-03-22,OatsBreakfast,Breakfast,Oats,87,64.09,5575.83
2024-03-05,LifeBuoySanitizer,Sanitizer,LifeBuoy,41,65.2,2673.2000000000003
2024-03-08,PatanjaliSalt,Salt,Patanjali,20,59.27,1185.4
2024-03-03,MdhChickenMasala,ChickenMasala,Mdh,18,75.01,1350.18
2024-03-01,KimiaDates,Dates,Kimia,17,64.68,1099.5600000000002
2024-03-28,MTRVegMasala,VegMasala,MTR,76,12.77,970.52
2024-03-14,FarmelyWalnuts,Walnuts,Farmely,42,69.4,2914.8
2024-03-14,TataSalt,Salt,Tata,52,33.34,1733.6800000000003
2024-03-25,PatanjaliFlour,Flour,Patanjali,75,47.82,3586.5
2024-03-30,CadburyChocolate,Chocolate,Cadbury,59,45.83,2703.97
2024-03-20,SakthiVegMasala,VegMasala,Sakthi,33,73.87,2437.71
2024-03-06,ContinentalCoffee,Coffee,Continental,96,60.78,5834.88
2024-03-28,SurfExcelDetergent,Detergent,SurfExcel,83,17.95,1489.85
2024-03-12,TajMahalTea,Tea,TajMahal,48,30.95,1485.6
2024-03-04,KissanKetchup,Ketchup,Kissan,64,92.81,5939.84
2024-03-18,RinDetergent,Detergent,Rin,58,26.05,1510.9
2024-03-15,ActIIPopcornMix,PopcornMix,ActII,32,51.46,1646.72
2024-03-18,AmulChocolate,Chocolate,Amul,23,16.39,376.97
2024-03-15,NutrigrainFlour,Flour,Nutrigrain,17,46.47,789.99
2024-03-13,Head&ShouldersShampoo,Shampoo,Head&Shoulders,49,48.53,2377.9700000000003
2024-03-07,EasternChickenMasala,ChickenMasala,Eastern,84,21.14,1775.76
2024-03-05,SurfExcelDetergent,Detergent,SurfExcel,33,76.25,2516.25
2024-03-13,VedakaPasta,Pasta,Vedaka,46,51.48,2368.08
2024-03-11,MadhurSugar,Sugar,Madhur,49,20.79,1018.7099999999999
2024-03-01,VedakaPasta,Pasta,Vedaka,96,84.05,8068.799999999999
2024-03-23,OhmsKetchup,Ketchup,Ohms,35,32.41,1134.35
2024-03-07,NutrichoiceBiscuit,Biscuit,Nutrichoice,23,28.93,665.39
2024-03-16,MindfulAlmonds,Almonds,Mindful,14,62.41,873.74
2024-03-08,NutrichoiceBiscuit,Biscuit,Nutrichoice,72,58.1,4183.2
2024-03-07,TataSalt,Salt,Tata,14,66.19,926.66
2024-03-30,OhmsKetchup,Ketchup,Ohms,99,59.3,5870.7
2024-03-17,SaffolaOil,Oil,Saffola,18,56.58,1018.4399999999999
2024-03-25,EasternChickenMasala,ChickenMasala,Eastern,87,33.17,2885.79
2024-03-31,FelineFeastCatFood,CatFood,FelineFeast,34,80.34,2731.56
2024-03-14,SunflowerOil,Oil,Sunflower,36,68.47,2464.92
2024-03-23,EverestChickenMasala,ChickenMasala,Everest,6,54.16,324.96
2024-03-26,OhmsKetchup,Ketchup,Ohms,58,25.87,1500.46
2024-03-31,AjwaDates,Dates,Ajwa,91,41.94,3816.54
2024-03-08,MadhurSugar,Sugar,Madhur,4,65.94,263.76
2024-03-28,MadhurSugar,Sugar,Madhur,11,90.2,992.2
2024-03-13,PopiePopcornMix,PopcornMix,Popie,26,86.77,2256.02
2024-03-10,AjwaDates,Dates,Ajwa,97,46.17,4478.49
2024-03-01,ChocosBreakfast,Breakfast,Chocos,85,32.19,2736.1499999999996
2024-03-06,Head&ShouldersShampoo,Shampoo,Head&Shoulders,6,38.42,230.52
2024-03-21,FelineFeastCatFood,CatFood,FelineFeast,29,72.8,2111.2
2024-03-30,IndiaGateRice,Rice,IndiaGate,49,50.26,2462.74
2024-03-20,NutrichoiceBiscuit,Biscuit,Nutrichoice,24,12.13,291.12
2024-03-31,AjwaDates,Dates,Ajwa,41,30.47,1249.27
2024-03-05,LagomWalnuts,Walnuts,Lagom,31,56.63,1755.53
2024-03-01,HoneyBaeSugar,Sugar,HoneyBae,24,28.36,680.64
2024-03-20,KnorrNoodles,Noodles,Knorr,10,20.64,206.4
2024-03-17,NescafeCoffee,Coffee,Nescafe,4,65.59,262.36
2024-03-16,VedakaPasta,Pasta,Vedaka,12,31.32,375.84000000000003
2024-03-09,ParrysSugar,Sugar,Parrys,94,13.21,1241.74
2024-03-02,CountryBeanCoffee,Coffee,CountryBean,37,24.38,902.06
2024-03-20,AshirvadFlour,Flour,Ashirvad,71,97.72,6938.12
2024-03-10,EverestChickenMasala,ChickenMasala,Everest,94,96.9,9108.6
2024-03-07,PatanjaliRice,Rice,Patanjali,60,41.11,2466.6
2024-03-03,MaggieNoodles,Noodles,Maggie,4,74.38,297.52
2024-03-24,Head&ShouldersShampoo,Shampoo,Head&Shoulders,80,96.73,7738.400000000001
2024-03-30,DailyCrunchAlmonds,Almonds,DailyCrunch,43,17.89,769.27
2024-03-25,IndiaGateRice,Rice,IndiaGate,54,55.81,3013.7400000000002
2024-03-12,AashirvadSalt,Salt,Aashirvad,98,99.34,9735.32
2024-03-13,BasmatiRice,Rice,Basmati,9,46.7,420.3
2024-03-11,LiptonTea,Tea,Lipton,58,39.38,2284.04
2024-03-23,CountryBeanCoffee,Coffee,CountryBean,44,49.55,2180.2
2024-03-14,OatsBreakfast,Breakfast,Oats,19,53.57,1017.83
2024-03-08,KimiaDates,Dates,Kimia,4,64.49,257.96
2024-03-22,RamenNoodles,Noodles,Ramen,80,57.31,4584.8
2024-03-06,RinDetergent,Detergent,Rin,30,65.63,1968.8999999999999
2024-03-08,PurinaPawCatFood,CatFood,PurinaPaw,60,28.89,1733.4
2024-03-29,KellogsBreakfast,Breakfast,Kellogs,42,99.51,4179.42
2024-03-29,KissanKetchup,Ketchup,Kissan,28,58.03,1624.8400000000001
2024-03-16,CranberryWalnuts,Walnuts,Cranberry,15,13.06,195.9
2024-03-31,LagomWalnuts,Walnuts,Lagom,78,66.38,5177.639999999999
2024-03-05,MaggieNoodles,Noodles,Maggie,62,16.26,1008.1200000000001
2024-03-07,MaggieNoodles,Noodles,Maggie,39,98.63,3846.5699999999997
2024-03-01,FelineFeastCatFood,CatFood,FelineFeast,27,37.64,1016.28
2024-03-28,VedakaPasta,Pasta,Vedaka,23,70.31,1617.13
2024-03-28,NescafeCoffee,Coffee,Nescafe,87,96.66,8409.42
2024-03-25,PopcornMix,PopcornMix,,43,88.07,3787.0099999999998
2024-03-14,OatsBreakfast,Breakfast,Oats,100,96.64,9664.0
2024-03-19,KhidriDates,Dates,Khidri,65,44.78,2910.7000000000003
2024-03-07,BrazilNutsAlmonds,Almonds,BrazilNuts,49,44.04,2157.96
2024-03-07,LittleHeartsBiscuit,Biscuit,LittleHearts,98,76.35,7482.299999999999
2024-03-09,PurinaPawCatFood,CatFood,PurinaPaw,55,43.1,2370.5
2024-03-14,Head&ShouldersShampoo,Shampoo,Head&Shoulders,49,93.66,4589.34
2024-03-16,TataSalt,Salt,Tata,34,55.65,1892.1
2024-03-04,KhidriDates,Dates,Khidri,28,28.91,809.48
2024-03-27,SakthiVegMasala,VegMasala,Sakthi,33,64.33,2122.89
2024-03-14,BasmatiRice,Rice,Basmati,4,12.2,48.8
2024-03-08,PatanjaliRice,Rice,Patanjali,42,28.37,1191.54
2024-03-02,BambinoPasta,Pasta,Bambino,34,21.01,714.34
2024-03-14,NutrigrainFlour,Flour,Nutrigrain,55,51.52,2833.6000000000004
2024-03-04,DelMontePasta,Pasta,DelMonte,100,18.07,1807.0
2024-03-14,LiptonTea,Tea,Lipton,12,78.85,946.1999999999999
2024-03-28,SunsilkShampoo,Shampoo,Sunsilk,23,74.48,1713.0400000000002
2024-03-26,ActIIPopcornMix,PopcornMix,ActII,16,68.64,1098.24
2024-03-16,SunsilkShampoo,Shampoo,Sunsilk,47,93.28,4384.16
2024-03-23,OreoBiscuit,Biscuit,Oreo,95,81.15,7709.250000000001
2024-03-11,KhidriDates,Dates,Khidri,62,28.04,1738.48
2024-03-07,KimiaDates,Dates,Kimia,97,82.52,8004.44
2024-03-28,Head&ShouldersShampoo,Shampoo,Head&Shoulders,12,94.65,1135.8000000000002
2024-03-08,ContinentalCoffee,Coffee,Continental,57,67.5,3847.5
2024-03-02,DoveShampoo,Shampoo,Dove,23,41.81,961.6300000000001
2024-03-15,KhidriDates,Dates,Khidri,62,79.26,4914.12
2024-03-27,ContinentalCoffee,Coffee,Continental,28,19.03,532.84
2024-03-09,HeinzKetchup,Ketchup,Heinz,76,49.78,3783.28
2024-03-03,LittleHeartsBiscuit,Biscuit,LittleHearts,20,48.88,977.6
2024-03-31,AashirvadSalt,Salt,Aashirvad,88,43.08,3791.04
2024-03-30,EverestChickenMasala,ChickenMasala,Everest,33,55.46,1830.18
2024-03-17,ChocosBreakfast,Breakfast,Chocos,58,93.06,5397.4800000000005
2024-03-09,CadburyChocolate,Chocolate,Cadbury,3,58.0,174.0
2024-03-06,HeinzKetchup,Ketchup,Heinz,98,72.48,7103.04
2024-03-28,SaffolaOil,Oil,Saffola,47,16.73,786.3100000000001
2024-03-20,KhidriDates,Dates,Khidri,71,31.5,2236.5
2024-03-14,SaffolaOil,Oil,Saffola,41,52.07,2134.87
2024-03-09,KimiaDates,Dates,Kimia,79,52.05,4111.95
2024-03-15,MadhurSugar,Sugar,Madhur,67,80.21,5374.07
2024-03-07,CadburyChocolate,Chocolate,Cadbury,27,50.63,1367.01
2024-03-26,KellogsBreakfast,Breakfast,Kellogs,70,25.01,1750.7
2024-03-21,AmulChocolate,Chocolate,Amul,61,89.52,5460.719999999999
2024-03-02,SaffolaOil,Oil,Saffola,50,94.1,4705.0
2024-03-08,OreoBiscuit,Biscuit,Oreo,40,81.26,3250.4
2024-03-19,EasternChickenMasala,ChickenMasala,Eastern,45,21.22,954.9
2024-03-01,Head&ShouldersShampoo,Shampoo,Head&Shoulders,37,58.77,2174.4900000000002
2024-03-21,MaggieNoodles,Noodles,Maggie,51,29.05,1481.55
2024-03-28,DelMontePasta,Pasta,DelMonte,57,46.8,2667.6
2024-03-04,KhidriDates,Dates,Khidri,35,43.49,1522.15
2024-03-15,PatanjaliSalt,Salt,Patanjali,35,17.73,620.5500000000001
2024-03-19,PurinaPawCatFood,CatFood,PurinaPaw,50,71.89,3594.5
2024-03-03,KissanKetchup,Ketchup,Kissan,60,77.37,4642.200000000001
2024-03-24,LittleHeartsBiscuit,Biscuit,LittleHearts,48,55.49,2663.52
2024-03-29,KhidriDates,Dates,Khidri,15,97.89,1468.35
2024-03-14,FortuneOil,Oil,Fortune,12,51.38,616.5600000000001
2024-03-03,MTRVegMasala,VegMasala,MTR,4,76.86,307.44
2024-03-20,MindfulAlmonds,Almonds,Mindful,50,60.68,3034.0
2024-03-07,KellogsBreakfast,Breakfast,Kellogs,58,29.17,1691.8600000000001
2024-03-16,RamenNoodles,Noodles,Ramen,32,55.39,1772.48
2024-03-03,BasmatiRice,Rice,Basmati,68,78.1,5310.799999999999
2024-03-26,Head&ShouldersShampoo,Shampoo,Head&Shoulders,59,67.42,3977.78
2024-03-13,SurfExcelDetergent,Detergent,SurfExcel,11,31.03,341.33000000000004
2024-03-26,ContinentalCoffee,Coffee,Continental,96,70.57,6774.719999999999
2024-03-06,BrazilNutsAlmonds,Almonds,BrazilNuts,67,67.59,4528.530000000001
2024-03-22,HamamSanitizer,Sanitizer,Hamam,63,91.45,5761.35
2024-03-25,TataSalt,Salt,Tata,14,76.83,1075.62
2024-03-06,HersheyChocolate,Chocolate,Hershey,16,86.32,1381.12
2024-03-11,MindfulAlmonds,Almonds,Mindful,86,18.06,1553.1599999999999
2024-03-15,FelineFeastCatFood,CatFood,FelineFeast,39,14.45,563.55
2024-03-12,BambinoPasta,Pasta,Bambino,3,96.19,288.57
2024-03-28,ParrysSugar,Sugar,Parrys,47,21.2,996.4
2024-03-08,HoneyBaeSugar,Sugar,HoneyBae,44,24.09,1059.96
2024-03-12,SaffolaOil,Oil,Saffola,84,72.73,6109.320000000001
2024-03-24,MTRVegMasala,VegMasala,MTR,14,33.76,472.64
2024-03-08,SaffolaOil,Oil,Saffola,94,79.09,7434.46
2024-03-20,BrazilNutsAlmonds,Almonds,BrazilNuts,55,45.98,2528.8999999999996
2024-03-16,PurinaPawCatFood,CatFood,PurinaPaw,46,30.33,1395.1799999999998
2024-03-25,PatanjaliFlour,Flour,Patanjali,73,46.41,3387.93
2024-03-03,HeinzKetchup,Ketchup,Heinz,3,60.21,180.63
2024-03-19,FelineFeastCatFood,CatFood,FelineFeast,38,26.62,1011.5600000000001
2024-03-27,SurfExcelDetergent,Detergent,SurfExcel,61,42.73,2606.5299999999997
2024-03-24,CountryBeanCoffee,Coffee,CountryBean,3,10.92,32.76
2024-03-25,CountryBeanCoffee,Coffee,CountryBean,74,81.23,6011.02
2024-03-30,AjwaDates,Dates,Ajwa,16,10.04,160.64
2024-03-24,KellogsBreakfast,Breakfast,Kellogs,82,26.38,2163.16
2024-03-28,SunflowerOil,Oil,Sunflower,55,42.78,2352.9
2024-03-23,HeinzKetchup,Ketchup,Heinz,4,37.2,148.8
2024-03-23,AmulChocolate,Chocolate,Amul,75,88.48,6636.0
2024-03-05,KellogsBreakfast,Breakfast,Kellogs,52,74.4,3868.8
2024-03-06,FarmelyWalnuts,Walnuts,Farmely,53,26.73,1416.69
2024-03-14,OhmsKetchup,Ketchup,Ohms,85,84.97,7222.45
2024-03-27,AjwaDates,Dates,Ajwa,15,44.7,670.5
2024-03-25,NutrigrainFlour,Flour,Nutrigrain,49,16.09,788.41
2024-03-03,WhikasCatFood,CatFood,Whikas,41,51.99,2131.59
2024-03-21,HeinzKetchup,Ketchup,Heinz,56,71.96,4029.7599999999998
2024-03-04,IndiaGateRice,Rice,IndiaGate,30,45.94,1378.1999999999998
2024-03-14,HoneyBaeSugar,Sugar,HoneyBae,13,80.97,1052.61
2024-03-15,AmulChocolate,Chocolate,Amul,95,17.47,1659.6499999999999
2024-03-27,NutrigrainFlour,Flour,Nutrigrain,8,34.5,276.0
2024-03-19,PatanjaliSalt,Salt,Patanjali,32,92.91,2973.12
2024-03-08,WhikasCatFood,CatFood,Whikas,11,96.01,1056.1100000000001
2024-03-09,PatanjaliSalt,Salt,Patanjali,2,47.29,94.58
2024-03-04,FortuneOil,Oil,Fortune,44,61.2,2692.8
2024-03-15,HamamSanitizer,Sanitizer,Hamam,39,17.07,665.73
2024-03-29,BambinoPasta,Pasta,Bambino,82,32.29,2647.7799999999997
2024-03-01,NutrichoiceBiscuit,Biscuit,Nutrichoice,70,55.8,3906.0
2024-03-02,ActIIPopcornMix,PopcornMix,ActII,54,93.49,5048.46
2024-03-03,RinDetergent,Detergent,Rin,83,98.77,8197.91
2024-03-28,HeinzKetchup,Ketchup,Heinz,50,44.26,2213.0
2024-03-13,DoveShampoo,Shampoo,Dove,14,95.27,1333.78
2024-03-11,MdhChickenMasala,ChickenMasala,Mdh,36,99.16,3569.7599999999998
2024-03-13,OhmsKetchup,Ketchup,Ohms,9,75.73,681.57
2024-03-22,PatanjaliSalt,Salt,Patanjali,83,25.2,2091.6
2024-03-29,TataSalt,Salt,Tata,95,41.55,3947.2499999999995
2024-03-07,OatsBreakfast,Breakfast,Oats,18,92.71,1668.78
2024-03-05,EasternChickenMasala,ChickenMasala,Eastern,6,81.74,490.43999999999994
2024-03-31,TataSalt,Salt,Tata,98,97.94,9598.119999999999
2024-03-09,AachiVegMasala,VegMasala,Aachi,86,70.01,6020.860000000001
2024-03-07,MindfulAlmonds,Almonds,Mindful,20,33.95,679.0
2024-03-06,PurinaPawCatFood,CatFood,PurinaPaw,79,14.38,1136.02
2024-03-06,FortuneOil,Oil,Fortune,3,95.03,285.09000000000003
2024-03-22,BrazilNutsAlmonds,Almonds,BrazilNuts,6,91.96,551.76
2024-03-07,AmulChocolate,Chocolate,Amul,46,97.79,4498.34
2024-03-15,ContinentalCoffee,Coffee,Continental,90,28.14,2532.6
2024-03-07,CranberryWalnuts,Walnuts,Cranberry,24,85.17,2044.08
2024-03-19,DettolSanitizer,Sanitizer,Dettol,23,46.07,1059.61
2024-03-02,MdhChickenMasala,ChickenMasala,Mdh,90,64.21,5778.9
2024-03-31,HoneyBaeSugar,Sugar,HoneyBae,36,21.75,783.0
2024-03-10,PopcornMix,PopcornMix,,22,62.46,1374.1200000000001
2024-03-30,CadburyChocolate,Chocolate,Cadbury,13,49.56,644.28
2024-03-09,Head&ShouldersShampoo,Shampoo,Head&Shoulders,80,28.95,2316.0
2024-03-26,NutrigrainFlour,Flour,Nutrigrain,83,78.41,6508.03
2024-03-27,ContinentalCoffee,Coffee,Continental,53,50.33,2667.49
2024-03-22,KnorrNoodles,Noodles,Knorr,99,59.71,5911.29
2024-03-07,MdhChickenMasala,ChickenMasala,Mdh,57,93.68,5339.76
2024-03-08,FarmelyWalnuts,Walnuts,Farmely,72,74.21,5343.12
2024-03-01,LiptonTea,Tea,Lipton,95,51.4,4883.0
2024-03-23,RamenNoodles,Noodles,Ramen,2,13.91,27.82
2024-03-15,AashirvadSalt,Salt,Aashirvad,71,76.88,5458.48
2024-03-22,KnorrNoodles,Noodles,Knorr,88,24.84,2185.92
2024-03-21,OatsBreakfast,Breakfast,Oats,90,43.52,3916.8
2024-03-12,RamenNoodles,Noodles,Ramen,48,63.97,3070.56
2024-03-27,KnorrNoodles,Noodles,Knorr,52,76.61,3983.72
2024-03-08,KnorrNoodles,Noodles,Knorr,22,10.47,230.34
2024-03-27,NutrichoiceBiscuit,Biscuit,Nutrichoice,43,50.17,2157.31
2024-03-08,AshirvadFlour,Flour,Ashirvad,59,18.92,1116.2800000000002
2024-03-02,TideDetergent,Detergent,Tide,3,65.52,196.56
2024-03-06,MindfulAlmonds,Almonds,Mindful,79,13.63,1076.77
2024-03-11,PopiePopcornMix,PopcornMix,Popie,38,57.22,2174.36
2024-03-06,3RosesTea,Tea,3Roses,16,51.26,820.16
2024-03-01,FarmelyWalnuts,Walnuts,Farmely,38,93.66,3559.08
2024-03-24,KnorrNoodles,Noodles,Knorr,95,93.93,8923.35
2024-03-24,OhmsKetchup,Ketchup,Ohms,24,43.67,1048.08
2024-03-28,AjwaDates,Dates,Ajwa,46,67.37,3099.0200000000004
2024-03-18,VedakaPasta,Pasta,Vedaka,13,59.52,773.76
2024-03-11,AashirvadSalt,Salt,Aashirvad,84,12.45,1045.8
2024-03-15,DettolSanitizer,Sanitizer,Dettol,28,71.68,2007.0400000000002
2024-03-23,3RosesTea,Tea,3Roses,53,14.02,743.06
2024-03-09,PurinaPawCatFood,CatFood,PurinaPaw,15,56.64,849.6
2024-03-11,AshirvadFlour,Flour,Ashirvad,67,15.83,1060.61
2024-03-06,SaffolaOil,Oil,Saffola,80,34.17,2733.6000000000004
2024-03-03,SakthiVegMasala,VegMasala,Sakthi,9,94.56,851.04
2024-03-05,FelineFeastCatFood,CatFood,FelineFeast,72,85.88,6183.36
2024-03-25,TajMahalTea,Tea,TajMahal,36,71.82,2585.5199999999995
2024-03-15,PopiePopcornMix,PopcornMix,Popie,53,31.96,1693.88
2024-03-31,PatanjaliRice,Rice,Patanjali,75,51.95,3896.25
2024-03-09,MdhChickenMasala,ChickenMasala,Mdh,54,91.7,4951.8
2024-03-09,PatanjaliFlour,Flour,Patanjali,53,78.84,4178.52
2024-03-13,BambinoPasta,Pasta,Bambino,33,71.18,2348.94
2024-03-02,TajMahalTea,Tea,TajMahal,86,38.61,3320.46
2024-03-10,LagomWalnuts,Walnuts,Lagom,41,54.63,2239.83
2024-03-09,PatanjaliSalt,Salt,Patanjali,16,75.27,1204.32
2024-03-31,FortuneOil,Oil,Fortune,71,74.15,5264.650000000001
2024-03-24,BrazilNutsAlmonds,Almonds,BrazilNuts,5,54.13,270.65000000000003
2024-03-31,BrazilNutsAlmonds,Almonds,BrazilNuts,18,26.15,470.7
2024-03-20,LagomWalnuts,Walnuts,Lagom,21,61.1,1283.1000000000001
2024-03-04,MindfulAlmonds,Almonds,Mindful,58,31.91,1850.78
2024-03-23,ContinentalCoffee,Coffee,Continental,13,47.91,622.8299999999999
2024-03-15,ActIIPopcornMix,PopcornMix,ActII,7,27.7,193.9
2024-03-18,DelMontePasta,Pasta,DelMonte,57,64.26,3662.82
2024-03-16,SurfExcelDetergent,Detergent,SurfExcel,2,88.3,176.6
2024-03-18,OatsBreakfast,Breakfast,Oats,83,33.19,2754.77
2024-03-22,BasmatiRice,Rice,Basmati,75,29.19,2189.25
2024-03-27,OreoBiscuit,Biscuit,Oreo,34,45.87,1559.58
2024-03-13,MadhurSugar,Sugar,Madhur,26,67.35,1751.1
2024-03-25,KissanKetchup,Ketchup,Kissan,4,73.01,292.04
2024-03-13,MaggieNoodles,Noodles,Maggie,17,13.03,221.51
2024-03-29,LiptonTea,Tea,Lipton,77,34.84,2682.6800000000003
2024-03-29,AmulChocolate,Chocolate,Amul,85,12.63,1073.55
2024-03-22,MdhChickenMasala,ChickenMasala,Mdh,76,32.0,2432.0
2024-03-11,CranberryWalnuts,Walnuts,Cranberry,39,12.34,481.26
2024-03-01,LagomWalnuts,Walnuts,Lagom,40,93.83,3753.2
2024-03-23,CranberryWalnuts,Walnuts,Cranberry,31,34.34,1064.5400000000002
2024-03-01,RamenNoodles,Noodles,Ramen,89,16.88,1502.32
2024-03-22,NutrigrainFlour,Flour,Nutrigrain,22,28.88,635.36
2024-03-18,DettolSanitizer,Sanitizer,Dettol,87,77.44,6737.28
2024-03-12,LittleHeartsBiscuit,Biscuit,LittleHearts,66,21.23,1401.18
2024-03-06,OatsBreakfast,Breakfast,Oats,45,38.29,1723.05
2024-03-19,PatanjaliFlour,Flour,Patanjali,3,81.73,245.19
2024-03-14,HersheyChocolate,Chocolate,Hershey,20,78.27,1565.3999999999999
2024-03-24,CountryBeanCoffee,Coffee,CountryBean,66,78.02,5149.32
2024-03-10,OreoBiscuit,Biscuit,Oreo,36,24.61,885.96
2024-03-27,BambinoPasta,Pasta,Bambino,100,22.33,2233.0
2024-03-07,ContinentalCoffee,Coffee,Continental,23,68.66,1579.1799999999998
2024-03-29,NutrigrainFlour,Flour,Nutrigrain,21,65.36,1372.56
2024-03-24,IndiaGateRice,Rice,IndiaGate,28,10.25,287.0
2024-03-20,NutrichoiceBiscuit,Biscuit,Nutrichoice,66,95.7,6316.2
2024-03-26,WhikasCatFood,CatFood,Whikas,62,62.88,3898.56
2024-03-04,SurfExcelDetergent,Detergent,SurfExcel,2,63.75,127.5
2024-03-27,AjwaDates,Dates,Ajwa,43,64.13,2757.5899999999997
2024-03-19,DailyCrunchAlmonds,Almonds,DailyCrunch,43,81.23,3492.8900000000003
2024-03-23,AmulChocolate,Chocolate,Amul,2,31.36,62.72
2024-03-13,KellogsBreakfast,Breakfast,Kellogs,46,59.89,2754.94
2024-03-21,Head&ShouldersShampoo,Shampoo,Head&Shoulders,31,70.8,2194.7999999999997
2024-03-26,AshirvadFlour,Flour,Ashirvad,62,48.52,3008.2400000000002
2024-03-10,TajMahalTea,Tea,TajMahal,34,52.85,1796.9
2024-03-07,LittleHeartsBiscuit,Biscuit,LittleHearts,6,41.86,251.16
2024-03-19,DailyCrunchAlmonds,Almonds,DailyCrunch,84,93.93,7890.120000000001
2024-03-06,SurfExcelDetergent,Detergent,SurfExcel,94,46.71,4390.74
2024-03-22,KimiaDates,Dates,Kimia,96,83.9,8054.400000000001
2024-03-20,MTRVegMasala,VegMasala,MTR,12,25.12,301.44
2024-03-21,HeinzKetchup,Ketchup,Heinz,56,98.77,5531.12
2024-03-11,KissanKetchup,Ketchup,Kissan,69,75.6,5216.4
2024-03-11,FortuneOil,Oil,Fortune,4,60.38,241.52
2024-03-26,CountryBeanCoffee,Coffee,CountryBean,59,18.96,1118.64
2024-03-05,MindfulAlmonds,Almonds,Mindful,46,22.42,1031.3200000000002
